ip-10-0-0-225: udbd-10010 stopped.
ip-10-0-0-225: Starting udbd-10010.
ip-10-0-0-225: udbd-10010 (16838) started.
"userid","ptime","articleid","price","refid"
"1100",1409984341,28,2.46,39
"1100",1410017061,37,1.6699999999999999,28
"1100",1410038440,5,2.1400000000000001,34
"1100",1410066017,10,4.3799999999999999,50
"1100",1410070890,24,2.0600000000000001,19
"1100",1410103326,12,2,2
"1100",1410488753,16,1.74,17
"1100",1410495422,23,1.8300000000000001,16
"1100",1410518710,29,2.3900000000000001,23
"1100",1410828545,36,1.71,0
"1100",1410936984,29,1.3300000000000001,0
"1100",1410969519,27,1.1599999999999999,25
"1100",1411005533,15,1.25,45
"1100",1411081950,44,3.3300000000000001,48
"1100",1411082288,42,1.5800000000000001,43
"1100",1411096863,50,1.5,11
"1100",1411303812,46,1.3500000000000001,12
"1100",1411339707,50,2.8500000000000001,47
"1100",1411515440,21,2.7799999999999998,40
"1100",1411630251,29,1.8600000000000001,0
"1100",1411631483,15,1.6200000000000001,28
"1100",1411676949,15,1.6200000000000001,45
"1100",1411679242,38,2.8599999999999999,14
"1100",1411808208,42,1.5,4
"2999",1409821401,25,1.96,26
"2999",1409843310,2,1.5900000000000001,29
"2999",1409870928,46,1.3700000000000001,41
"5478",1409821623,6,1.73,33
"5478",1411621464,15,1.6200000000000001,30
"5478",1411644423,14,4.1100000000000003,30
"5478",1411680253,19,1.8700000000000001,6
"5999",1409821628,31,1.05,27
"5999",1409839930,50,1.7,31
"5999",1410095905,6,1.0700000000000001,0
"5999",1410096675,14,2.29,6
"5999",1410988989,21,3.3199999999999998,26
"5999",1411187676,29,1.25,0
"5999",1411596636,9,2.71,9
"5999",1411711494,32,1.99,0
"5999",1411780110,48,2.6200000000000001,0
"7570",1409821973,12,2.27,29
"7570",1410064707,4,3.3500000000000001,34
"7570",1410108757,11,2.21,10
"7570",1410131879,14,2.29,29
"7570",1410318571,16,1.3,34
"7570",1410343806,17,3.3100000000000001,16
"7570",1410353814,27,1.9299999999999999,17
"7570",1411087784,31,1.3500000000000001,0
"7570",1411262442,41,1.4099999999999999,0
"7570",1411298591,23,3.7400000000000002,33
"7570",1411591669,41,1.7,25
"7570",1411602282,43,2.27,3
"7570",1411712549,46,1.8600000000000001,0
"9482",1409822121,31,1.05,0
"9482",1409823567,7,4.4400000000000004,31
"5294",1409822179,46,1.3700000000000001,43
"5294",1409940026,35,3.1600000000000001,31
"5294",1410545858,16,1.74,48
"5294",1411190759,46,1.0700000000000001,42
"5294",1411206601,21,1.1299999999999999,45
"5294",1411930541,39,1.2,39
"3751",1409822211,46,1.3700000000000001,20
"3751",1409866589,2,1.5900000000000001,46
"3751",1410249584,43,1.8799999999999999,39
"3751",1411145486,31,1.3500000000000001,44
"3751",1411146567,29,1.47,30
"3751",1411838185,12,1.22,43
"4260",1409822308,1,3.0099999999999998,38
"4260",1410271685,6,2.02,0
"4260",1411949327,36,2.98,0
"2431",1409822555,4,1.0600000000000001,0
"2431",1409890418,7,2.1800000000000002,0
"2431",1409908174,43,1.1499999999999999,7
"2431",1409961288,44,1.8600000000000001,43
"2431",1410287669,28,3.2200000000000002,0
"2431",1411551731,35,2.8300000000000001,0
"9869",1409822595,38,2.3799999999999999,17
"9869",1409863257,35,1.95,42
"9869",1410257238,6,2.02,39
"9869",1410762934,48,3.4100000000000001,0
"9869",1410801694,31,1.54,17
"9869",1411051255,43,2.25,12
"9869",1411057073,17,1.6100000000000001,5
"9869",1411252631,34,1.23,39
"9869",1411787308,10,2.9900000000000002,33
"9869",1411914028,5,3.6499999999999999,30
"6751",1409822839,41,4.0999999999999996,20
"6751",1410192485,4,1.3899999999999999,16
"6751",1410202574,12,1.03,4
"6751",1410205548,8,1.3999999999999999,12
"6751",1410684885,38,3.0499999999999998,0
"6751",1410716209,18,2,48
"6751",1411792986,11,1.0800000000000001,0
"6751",1411797238,13,1.3200000000000001,10
"6751",1411850325,23,1.4099999999999999,26
"6751",1411950083,23,1.9199999999999999,0
"6751",1411957568,3,1.0700000000000001,22
"6751",1411961077,27,2.9300000000000002,2
"6751",1412068381,32,1.05,41
"6751",1412093710,15,2.04,8
"4580",1409822903,4,1.0600000000000001,14
"4580",1410153708,22,1.47,25
"4580",1410159646,45,1.3999999999999999,47
"4580",1410215009,36,1.77,24
"4580",1411716257,17,1.9399999999999999,21
"4580",1411807677,12,1.22,33
"6645",1409823254,32,2.5499999999999998,48
"6645",1410250284,39,3.4399999999999999,15
"6645",1410291044,17,1.27,39
"6645",1411173435,21,1.1299999999999999,0
"6179",1409823655,4,1.0600000000000001,32
"9541",1409823990,46,1.3700000000000001,48
"9541",1410287036,27,2.2000000000000002,34
"9541",1410394602,32,1.4199999999999999,0
"9541",1410448457,34,1.7,31
"9541",1410499459,21,1.3100000000000001,0
"9541",1410530810,40,3.29,45
"9541",1411581151,43,2.27,0
"9541",1411599763,37,2.2000000000000002,42
"2743",1409824212,4,1.0600000000000001,41
"6595",1409824437,20,2.52,0
"6595",1410183071,10,3.2799999999999998,0
"6595",1410211121,30,1.6100000000000001,23
"6595",1411164291,5,1.1200000000000001,23
"7287",1409824509,6,1.73,11
"7287",1409915145,43,1.1499999999999999,27
"7287",1409938258,24,3.2000000000000002,45
"7287",1410434760,36,4.0999999999999996,38
"7287",1410435871,5,1.1499999999999999,36
"7287",1410829933,46,1.9199999999999999,0
"7287",1410830698,11,2.5299999999999998,45
"7287",1410865426,50,1.8400000000000001,31
"7287",1410877702,50,1.8400000000000001,49
"7287",1410952951,29,1.3300000000000001,8
"7287",1411093375,27,3.21,8
"7287",1411152244,23,3.7400000000000002,21
"7287",1411160974,39,1.24,22
"7287",1411364124,21,1.8400000000000001,28
"7287",1411376109,16,1.3100000000000001,20
"7287",1411386868,14,1.03,15
"7287",1411402125,33,1.4199999999999999,5
"7287",1411413600,6,1.23,21
"7287",1411427711,11,1.1200000000000001,49
"7287",1411478019,50,1.75,14
"7287",1411560450,36,2.6099999999999999,28
"7287",1411572440,4,2.48,21
"7287",1411886909,25,1.4099999999999999,23
"7287",1411905344,29,2.2000000000000002,24
"7287",1411920221,21,2.02,48
"7287",1411943608,39,1.2,11
"7287",1412114166,48,1.54,41
"8952",1409824538,2,1.5900000000000001,39
"8952",1409888969,46,1.0700000000000001,0
"8952",1410755078,32,1.9099999999999999,6
"8952",1411390539,13,3.5699999999999998,24
"8952",1411543692,37,2.2000000000000002,3
"8952",1411551240,36,2.6099999999999999,36
"8952",1411851563,16,3.3799999999999999,41
"9675",1409824839,8,4.5199999999999996,29
"9675",1410703016,35,1.1399999999999999,36
"9675",1412040630,27,3.7200000000000002,0
"9675",1412069312,6,2.27,48
"9675",1412087039,51,1.8799999999999999,5
"4701",1409825103,31,1.05,48
"4701",1409834051,27,2.3199999999999998,31
"4701",1409858345,49,3.3500000000000001,45
"4701",1409993699,10,1.3700000000000001,47
"4701",1410017819,8,5.1600000000000001,21
"4701",1410718600,20,1.6699999999999999,5
"4701",1411052078,40,1.1599999999999999,27
"4701",1411627536,21,1.6000000000000001,0
"4701",1411640693,35,1.1399999999999999,11
"4701",1411669248,27,1.4299999999999999,6
"3820",1409825215,19,4.2800000000000002,0
"3820",1409878495,44,1.8600000000000001,0
"3820",1409970118,10,1.3700000000000001,0
"3820",1410545186,30,1.3,14
"3820",1410560907,21,1.3100000000000001,10
"3820",1411099042,41,1.9199999999999999,0
"3820",1411113866,31,1.3500000000000001,40
"3820",1411228362,50,3.0499999999999998,0
"6468",1409825221,13,1.9299999999999999,32
"6468",1410149183,47,1.3600000000000001,10
"6468",1410186252,45,1.3999999999999999,21
"6468",1410885670,43,1.4399999999999999,30
"6468",1410899238,16,2.6000000000000001,42
"6468",1411116177,40,1.27,30
"6468",1411607365,21,1.6000000000000001,0
"8442",1409825480,4,1.0600000000000001,48
"2852",1409825526,46,1.3700000000000001,7
"2852",1410948567,9,2.77,0
"2852",1410981135,34,1.8100000000000001,18
"2852",1410983247,47,2.1200000000000001,33
"2852",1411266161,33,1.0600000000000001,0
"2852",1411294736,30,3.1899999999999999,4
"2852",1411912223,29,2.2000000000000002,18
"764",1409825942,35,1.95,38
"764",1409859039,27,2.3199999999999998,9
"764",1410157473,10,3.2799999999999998,41
"764",1410160362,50,2.6000000000000001,10
"764",1410204064,47,1.3600000000000001,44
"764",1410220444,8,1.3999999999999999,50
"764",1411694417,24,2.2999999999999998,6
"764",1411759709,6,1.27,40
"3488",1409826552,31,1.05,0
"3488",1410046486,37,1.6699999999999999,27
"3488",1410072965,12,2,0
"3488",1410853161,13,3.5899999999999999,14
"2331",1409826958,6,1.73,49
"2331",1410438943,40,1.79,32
"2331",1410441322,34,1.7,40
"983",1409827138,31,1.05,26
"983",1410499863,30,1.3,16
"983",1410752797,35,2.0600000000000001,30
"983",1410937913,11,1.01,49
"983",1411182359,21,1.1299999999999999,0
"983",1411189783,5,1.29,20
"983",1411244807,29,1.25,39
"5152",1409827573,25,1.96,5
"5152",1409835125,1,3.0099999999999998,36
"5152",1410772304,34,2.1600000000000001,20
"5152",1411409682,38,2.8500000000000001,49
"5152",1411413485,48,1.1200000000000001,37
"5152",1411828040,23,1.4099999999999999,30
"5152",1411990248,22,1.6100000000000001,40
"5405",1409827636,6,1.73,0
"5405",1411132365,6,2.3799999999999999,20
"5405",1411165643,38,2.73,33
"7853",1409827736,13,1.9299999999999999,47
"7853",1409861270,43,2.6699999999999999,18
"7853",1409867039,41,4.0999999999999996,43
"7853",1409869365,5,4.7999999999999998,41
"7853",1410045932,48,1.99,14
"7853",1410050090,15,1.8100000000000001,0
"7853",1410246408,33,1.02,30
"7853",1410275898,2,1.46,45
"7853",1410405417,3,2.75,0
"7853",1410424930,12,1.22,13
"7853",1410770210,47,1.73,12
"7853",1411154539,29,1.47,1
"7853",1411276613,23,3.7400000000000002,33
"7853",1411307396,52,1.05,29
"7853",1411342239,52,1.05,33
"7853",1411392178,13,3.5699999999999998,41
"7853",1412090772,23,3.02,34
"7853",1412096667,8,1.21,44
"7853",1412119834,12,1.55,26
"7750",1409828226,22,4.0199999999999996,7
"7750",1410227488,10,1.1799999999999999,0
"7750",1410394951,32,1.4199999999999999,0
"7750",1410570441,14,1.8899999999999999,0
"7750",1411361694,21,1.8400000000000001,24
"2402",1409828315,4,1.0600000000000001,0
"2402",1409834770,27,2.3199999999999998,33
"2402",1410254251,21,3.52,27
"2402",1410257909,43,1.8799999999999999,21
"2402",1410491250,18,2.5699999999999998,12
"2402",1410518024,44,1.6200000000000001,18
"2402",1410548546,29,2.3900000000000001,29
"2402",1410558707,30,1.3,29
"2402",1410843637,42,1.28,0
"2402",1410847621,37,1.1699999999999999,41
"2402",1410880555,36,1.71,19
"2402",1411090412,18,1.46,18
"2402",1411091965,36,1.55,17
"2402",1411147049,18,1.46,49
"2402",1411177629,48,1.21,41
"2402",1411345625,8,1.8300000000000001,0
"2402",1411355333,30,1.1299999999999999,7
"2402",1411356273,3,2.3399999999999999,29
"2402",1411388715,30,1.1299999999999999,37
"2402",1411478348,42,2.1899999999999999,23
"2402",1411482561,15,1.27,46
"2402",1411684170,7,1.4399999999999999,22
"2402",1411818061,51,1.55,18
"2402",1411832199,24,1.1299999999999999,50
"2910",1409828365,6,1.73,39
"2910",1410259688,27,2.2000000000000002,21
"2910",1410313264,19,3.7599999999999998,0
"2910",1410317704,49,1.1699999999999999,19
"2910",1410516681,32,2.3799999999999999,20
"2910",1410537813,45,1.4099999999999999,32
"2910",1410552270,2,2.8700000000000001,10
"2910",1410562352,21,1.3100000000000001,39
"2910",1410658546,3,1.6299999999999999,6
"2910",1410706665,35,1.1399999999999999,2
"2910",1411088382,40,1.27,0
"2910",1411131028,36,1.55,47
"2910",1411154248,33,3.02,7
"2910",1411551021,44,3.1400000000000001,36
"2910",1411708551,46,1.8600000000000001,6
"2910",1411762744,19,2.3999999999999999,32
"1864",1409828403,2,1.5900000000000001,20
"5561",1409828500,13,1.9299999999999999,2
"5561",1409842313,35,1.95,40
"5561",1411191571,29,1.25,3
"5561",1411233566,29,1.25,7
"5645",1409829045,27,2.3199999999999998,11
"891",1409829424,13,1.9299999999999999,46
"1651",1409829459,31,1.05,44
"1651",1409871382,27,2.3199999999999998,36
"1651",1411306183,38,3.1099999999999999,17
"1651",1411691413,42,2.7200000000000002,0
"1651",1411699885,22,1.6699999999999999,12
"1651",1411720941,22,1.6699999999999999,33
"3547",1409829600,8,4.5199999999999996,32
"3547",1410126228,37,1.3700000000000001,18
"3547",1410486136,44,1.6200000000000001,0
"6250",1409829941,14,3.02,0
"6250",1411551951,33,1.0600000000000001,38
"253",1409830107,50,1.7,42
"253",1410438698,40,1.79,47
"253",1410476286,32,1.4199999999999999,26
"5342",1409830319,2,1.5900000000000001,21
"5342",1409835562,25,1.96,29
"5342",1409854468,50,1.7,37
"5342",1410162883,34,2.3199999999999998,0
"5342",1410324848,19,3.7599999999999998,25
"5342",1410324919,45,2.46,19
"5342",1410355590,18,1.8700000000000001,21
"5342",1410382147,49,1.1699999999999999,28
"5342",1410387826,16,1.3,50
"4061",1409830499,4,1.0600000000000001,42
"4061",1409848768,2,1.5900000000000001,40
"4061",1410152702,47,1.3600000000000001,49
"4061",1410193986,8,1.3999999999999999,46
"4061",1410254894,17,1.27,30
"4061",1410545890,42,1.0900000000000001,17
"4061",1410555417,30,1.3,8
"4061",1410830911,12,1.22,0
"4061",1410868667,46,1.9199999999999999,7
"5639",1409830923,6,1.73,12
"5639",1410893722,12,1.22,0
"2709",1409831116,25,1.96,16
"2709",1410243797,48,1.55,43
"2709",1410260379,6,2.02,27
"2709",1410342401,49,1.1699999999999999,1
"2709",1410631612,11,1.02,46
"2709",1410640307,21,2.9100000000000001,11
"2709",1410697859,39,1.0600000000000001,50
"2709",1410713220,17,2.2999999999999998,40
"2709",1410726979,45,1.1399999999999999,17
"2709",1411030043,40,1.1599999999999999,42
"2709",1411120519,5,1.1200000000000001,41
"2709",1411270583,24,1.79,0
"2709",1411317314,49,2,11
"2709",1411329089,46,1.3500000000000001,8
"2709",1411960666,29,1.4399999999999999,13
"2709",1412003931,17,1.21,23
"2709",1412006919,3,1.0700000000000001,16
"2709",1412046359,28,3.48,6
"2709",1412069781,37,2.54,26
"9277",1409831167,13,1.9299999999999999,30
"9277",1409853323,12,2.27,7
"9277",1410144228,42,1.46,0
"9277",1410311463,9,3.0499999999999998,42
"9277",1410370027,49,1.1699999999999999,13
"9277",1410445904,39,1.8899999999999999,12
"9277",1410499205,45,1.4099999999999999,21
"9277",1410791155,4,1.05,38
"9277",1411286196,43,1.28,12
"1784",1409831250,12,2.27,40
"1784",1410481702,17,1.6899999999999999,0
"1784",1410696290,3,1.6299999999999999,6
"1784",1410715647,13,1.26,3
"1784",1410723678,41,1.1200000000000001,13
"1784",1412005323,4,1.1499999999999999,21
"1784",1412062552,48,1.54,20
"1784",1412072577,4,3.1400000000000001,47
"4965",1409831270,43,2.6699999999999999,47
"4965",1410420154,39,1.8899999999999999,36
"4965",1410537595,36,3.96,38
"4965",1411220262,6,2.73,11
"4965",1411251630,51,1.72,1
"4965",1411620277,36,2.0600000000000001,18
"4965",1411629871,9,1.2,40
"4965",1411674874,35,1.1399999999999999,39
"4965",1411767677,48,2.3300000000000001,40
"4965",1411814460,47,1.6799999999999999,13
"3226",1409831289,4,1.0600000000000001,15
"3226",1409871597,43,2.6699999999999999,44
"3226",1410222646,31,1.8600000000000001,0
"3226",1410287410,12,1.4199999999999999,46
"3226",1410429253,44,1.55,25
"3226",1410459480,33,3.6899999999999999,40
"3226",1410572462,10,2.1800000000000002,0
"3226",1410574460,47,1.0800000000000001,10
"3226",1410606887,15,1.4399999999999999,13
"3226",1412042939,25,1.1399999999999999,42
"3226",1412044189,15,2.04,24
"3226",1412062763,48,1.54,14
"7666",1409831328,1,3.0099999999999998,7
"7666",1410928766,14,1.6200000000000001,0
"7666",1410932573,19,1.48,13
"7666",1411379787,8,1.8300000000000001,0
"75",1409831610,6,1.73,36
"75",1409849429,46,1.3700000000000001,42
"75",1409855007,13,1.9299999999999999,24
"75",1410858346,12,1.22,11
"75",1411524376,46,1.1899999999999999,0
"75",1411590943,26,1.8300000000000001,8
"75",1411592286,4,2.48,25
"75",1411596798,37,2.2000000000000002,3
"6765",1409831635,12,2.27,0
"6765",1411227017,13,2.6699999999999999,14
"4911",1409831734,27,2.3199999999999998,28
"4911",1409856749,12,2.27,35
"4911",1410407696,2,1.4299999999999999,0
"4911",1410770661,36,2.1499999999999999,38
"4911",1411585421,39,2.3900000000000001,17
"4225",1409831853,12,2.27,16
"4225",1410166878,48,2.77,15
"4225",1410172114,36,1.77,48
"4225",1410342391,31,2.1499999999999999,0
"4225",1410406162,1,1.05,36
"4225",1410415506,44,1.55,1
"4225",1410517539,42,1.0900000000000001,14
"4225",1410529748,33,1.24,42
"4225",1410541754,28,3.6200000000000001,33
"4225",1410562140,45,1.4099999999999999,31
"4225",1411962904,20,2.4700000000000002,0
"4225",1411969936,22,1.6100000000000001,19
"4225",1411988919,25,2.3199999999999998,11
"533",1409832059,43,2.6699999999999999,31
"533",1409874648,13,1.9299999999999999,22
"533",1409986185,6,1.8899999999999999,25
"533",1409993784,48,1.99,6
"533",1410003235,10,1.3700000000000001,3
"533",1410008998,24,1.6599999999999999,10
"533",1410148791,14,2.1400000000000001,19
"533",1410163838,25,1.8899999999999999,14
"533",1410282913,12,1.4199999999999999,30
"533",1410465403,34,1.7,43
"533",1410466357,45,1.98,34
"533",1410476017,5,1.1499999999999999,29
"533",1411221721,13,2.6699999999999999,30
"533",1411228181,11,1.9199999999999999,18
"533",1411246919,40,1.3600000000000001,10
"533",1411557596,10,2.1200000000000001,16
"533",1411563404,37,2.2000000000000002,9
"7378",1409832338,25,1.96,28
"7378",1409836937,4,1.0600000000000001,25
"7378",1409842798,43,2.6699999999999999,4
"7378",1410232995,2,1.46,41
"7378",1410258443,13,1.49,7
"7378",1410870657,36,1.71,0
"7378",1410977422,52,2.0499999999999998,23
"7378",1410994020,12,2.0600000000000001,51
"7378",1411087326,30,2.9399999999999999,0
"7378",1411152953,36,1.55,36
"7378",1411777234,17,3.04,0
"7378",1411819044,42,1.5,29
"7378",1411823199,42,1.5,41
"7378",1411825885,33,5.04,10
"7378",1412049454,7,1.0600000000000001,24
"7378",1412064615,30,1.1799999999999999,29
"7378",1412080320,25,1.1399999999999999,29
"7378",1412106439,5,2.0899999999999999,24
"7378",1412108887,21,4.3200000000000003,4
"6145",1409832668,46,1.3700000000000001,20
"6145",1411390396,16,1.3100000000000001,2
"6145",1411524858,44,3.1400000000000001,0
"6145",1411541789,46,1.1899999999999999,43
"3832",1409832755,35,1.95,0
"3832",1410253770,29,1.75,30
"3832",1411790709,7,2.3100000000000001,44
"5383",1409833130,4,1.0600000000000001,48
"63",1409833132,32,2.5499999999999998,39
"63",1411107681,36,1.55,22
"63",1411148397,21,1.6200000000000001,36
"4179",1409833397,31,1.05,1
"4179",1410613425,26,1.01,1
"4179",1410703208,3,1.6299999999999999,19
"4179",1410776714,4,1.05,40
"4179",1411173415,21,1.1299999999999999,0
"4179",1411565765,46,1.1899999999999999,23
"4179",1412089109,18,1.0800000000000001,38
"5369",1409833414,4,1.0600000000000001,29
"5369",1409908673,46,1.0700000000000001,37
"5369",1410140917,12,1.03,10
"5369",1410508593,7,1.4399999999999999,16
"5369",1411266233,36,1.3400000000000001,21
"5369",1411790829,12,1.22,21
"3461",1409834396,13,1.9299999999999999,22
"3461",1409862444,25,1.96,34
"3461",1410074301,12,2,0
"3461",1410118965,7,3.04,12
"3461",1410134201,15,1.8100000000000001,19
"3461",1410462959,6,1.5700000000000001,6
"3461",1410670511,24,3.29,12
"3461",1410687617,35,1.1399999999999999,30
"3461",1410707312,19,2.3900000000000001,35
"3461",1411498845,46,1,47
"3461",1411536327,13,3.9700000000000002,5
"3461",1411570111,5,2.4300000000000002,36
"3461",1411787783,3,2.0800000000000001,0
"3931",1409834665,6,1.73,14
"3931",1409904774,30,1.02,0
"3931",1410082413,25,2.1200000000000001,0
"3931",1410262708,29,1.75,0
"3931",1410668907,47,1.5900000000000001,0
"3931",1411046636,13,1.51,0
"3931",1411054390,17,1.6100000000000001,12
"3931",1411652516,9,1.2,0
"5070",1409834680,31,1.05,2
"5070",1409858967,13,1.9299999999999999,28
"5070",1411544874,3,1.04,8
"5070",1412013569,43,1.1799999999999999,29
"9329",1409834734,32,2.5499999999999998,28
"9329",1409896628,10,2.4199999999999999,0
"9329",1409919526,40,2.7200000000000002,36
"9329",1410135618,25,1.8899999999999999,0
"9329",1410173821,42,1.46,34
"9329",1410187079,47,1.3600000000000001,42
"9329",1410194225,20,3.3199999999999998,47
"9329",1410473731,27,1.6699999999999999,33
"9329",1410818665,43,1.54,42
"9329",1411238654,21,1.1299999999999999,50
"9329",1411826846,45,3,24
"4159",1409835051,25,1.96,15
"4159",1411334751,39,1.1100000000000001,30
"3051",1409835156,25,1.96,48
"3051",1409846000,2,1.5900000000000001,17
"3051",1409861278,46,1.3700000000000001,2
"3051",1409972381,20,1.01,0
"3051",1410022704,44,2.25,13
"3051",1411607177,7,1.4399999999999999,25
"2007",1409835632,2,1.5900000000000001,24
"543",1409835678,13,1.9299999999999999,0
"543",1411161022,5,1.1200000000000001,0
"1574",1409835763,17,3.2999999999999998,32
"1574",1410691485,4,1.6200000000000001,0
"1574",1410764441,32,1.9099999999999999,35
"1574",1410776559,9,2.79,31
"1574",1410779806,51,2.7400000000000002,8
"1574",1411070276,30,2.0099999999999998,8
"1574",1411199041,34,1.23,30
"5242",1409835895,6,1.73,40
"5242",1410180901,12,1.03,2
"9185",1409835955,41,4.0999999999999996,44
"9185",1410858816,36,1.71,30
"9185",1410876451,22,1.52,8
"9185",1410915875,28,3,0
"9185",1411691545,12,2.3599999999999999,0
"9185",1411705207,5,1.3500000000000001,11
"8669",1409836082,15,3.0099999999999998,43
"8669",1409908484,7,2.1800000000000002,40
"8669",1410577262,9,1.05,0
"8669",1410650002,26,1.01,32
"8669",1411164428,36,1.55,40
"8669",1411432192,33,2.0099999999999998,0
"8669",1411445489,18,2.02,47
"3233",1409836146,6,1.73,16
"3233",1409951989,11,1.27,10
"3233",1410161312,9,1.25,44
"3233",1410172879,14,2.1400000000000001,2
"3233",1411066229,40,1.1599999999999999,34
"3233",1411210160,4,1.52,15
"3233",1411388424,48,1.1200000000000001,17
"3233",1411412318,30,1.1299999999999999,15
"3233",1411565830,3,1.04,36
"3233",1411718067,21,1.25,3
"4909",1409836227,31,1.05,20
"4909",1410519099,45,1.4099999999999999,1
"4909",1410629204,47,1.0800000000000001,44
"4690",1409836258,13,1.9299999999999999,14
"4690",1410448029,44,1.55,45
"1962",1409836450,6,1.73,37
"1962",1411172920,43,2.3799999999999999,0
"1962",1411241781,21,1.1299999999999999,24
"1962",1411247594,34,1.23,20
"1962",1411552929,43,2.27,29
"1962",1412092482,34,1.49,41
"1962",1412093025,26,4.0700000000000003,33
"1962",1412108749,36,4.4100000000000001,25
"5069",1409836814,46,1.3700000000000001,37
"5069",1409865574,35,1.95,3
"5069",1409874278,4,1.0600000000000001,35
"5069",1409978706,24,1.6599999999999999,15
"5425",1409836863,20,2.52,39
"5425",1409862520,49,3.3500000000000001,43
"5425",1410571551,15,1.4399999999999999,40
"3130",1409837208,8,4.5199999999999996,4
"3130",1409857840,20,2.52,8
"3130",1409859324,4,1.0600000000000001,20
"3130",1409862936,50,1.7,4
"3130",1410742919,4,1.05,0
"3130",1410765824,12,1.28,3
"3130",1410789821,50,3.6299999999999999,16
"3130",1410820653,47,1.73,49
"3130",1410842277,16,2.6000000000000001,47
"3130",1410848015,30,1.6499999999999999,15
"3130",1410857755,12,1.22,36
"8403",1409837231,31,1.05,0
"8403",1409850661,25,1.96,28
"8403",1409983675,43,3.29,9
"8403",1410144658,38,2.5099999999999998,24
"8403",1410189169,12,1.03,39
"8403",1410455989,16,2.25,41
"8403",1410939795,34,1.8100000000000001,18
"8403",1410945579,7,1.6000000000000001,33
"8403",1411089566,31,1.3500000000000001,0
"8403",1411150830,5,1.1200000000000001,47
"8403",1411166026,13,3.6099999999999999,40
"8403",1411173364,51,1.72,0
"8403",1411196960,11,1.9199999999999999,50
"8403",1411347118,10,1.6100000000000001,0
"8403",1411351343,16,1.3100000000000001,9
"9038",1409837270,46,1.3700000000000001,37
"9038",1410669034,13,1.26,0
"9038",1410731089,9,3.1299999999999999,33
"9038",1410830059,12,1.22,0
"9038",1410833196,19,2.73,11
"9038",1411545340,6,3.75,0
"8584",1409837401,2,1.5900000000000001,16
"8584",1410251439,47,2.5499999999999998,1
"8584",1410561762,23,1.8300000000000001,20
"8584",1411388833,48,1.1200000000000001,24
"8374",1409837498,2,1.5900000000000001,37
"8374",1410615372,10,2.1800000000000002,23
"903",1409837772,6,1.73,44
"903",1409966209,27,2.6800000000000002,0
"903",1410025204,41,1.02,47
"903",1410594653,39,1.5700000000000001,50
"903",1410613463,10,2.1800000000000002,2
"903",1411704409,22,1.6699999999999999,0
"903",1411715089,28,2.1000000000000001,43
"9129",1409837887,46,1.3700000000000001,7
"9129",1410597043,43,2.4300000000000002,23
"9129",1410630035,23,3.6099999999999999,5
"9129",1411106351,22,3.8999999999999999,49
"9129",1411111128,50,1.5,26
"9129",1411582910,35,2.8300000000000001,36
"9129",1411602953,13,3.9700000000000002,34
"3045",1409837925,14,3.02,42
"3045",1411807414,11,1.0800000000000001,0
"7220",1409838354,6,1.73,36
"7220",1410004248,31,3.3100000000000001,14
"7220",1410012721,40,1.8,31
"7220",1410021911,27,2.6800000000000002,27
"7220",1410618278,8,2.7200000000000002,45
"7220",1410621165,9,1.05,8
"7220",1411032567,32,2.6600000000000001,0
"7220",1411649376,30,1.45,41
"7220",1411654033,27,1.4299999999999999,29
"7220",1411687056,38,2.8599999999999999,19
"7220",1411689811,22,1.6699999999999999,0
"7220",1411811579,46,3.48,21
"7220",1412065159,15,2.04,0
"1868",1409838412,4,1.0600000000000001,49
"1868",1411167616,16,1.03,43
"9267",1409839055,46,1.3700000000000001,17
"9267",1409857313,25,1.96,46
"9267",1409861311,4,1.0600000000000001,37
"9267",1409872281,32,2.5499999999999998,4
"9267",1411023728,13,1.51,24
"1382",1409839460,49,3.3500000000000001,0
"1382",1410214582,50,2.6000000000000001,24
"1382",1410285487,9,1.5800000000000001,14
"1382",1410296650,30,3.9399999999999999,9
"1382",1410577612,10,2.1800000000000002,0
"1382",1410632716,28,5.6100000000000003,30
"1382",1410751551,9,2.79,0
"1382",1410766020,7,1.97,46
"1526",1409839521,25,1.96,0
"1526",1411299454,39,1.1100000000000001,32
"1526",1411619134,19,1.8700000000000001,0
"1526",1411965817,3,1.0700000000000001,0
"1526",1412004054,43,1.1799999999999999,45
"681",1409839532,2,1.5900000000000001,0
"681",1410308038,49,1.1699999999999999,0
"681",1410322137,50,2.79,35
"681",1410331445,8,1.23,50
"681",1410349849,48,4.1600000000000001,46
"681",1410384927,27,1.9299999999999999,48
"681",1410389143,16,1.3,27
"681",1411565176,28,2.9399999999999999,11
"681",1411868818,9,4.0300000000000002,0
"681",1411929098,21,2.02,9
"681",1411975818,12,1.47,0
"681",1411977593,41,1.05,11
"681",1412028512,39,2.9199999999999999,12
"7761",1409839548,4,1.0600000000000001,22
"7761",1409863068,46,1.3700000000000001,23
"7761",1411449600,19,2.48,26
"7761",1411498484,19,2.48,13
"7761",1411512742,17,1.95,18
"5921",1409840273,38,2.3799999999999999,11
"5921",1409914458,30,1.02,15
"5921",1410111369,32,2.0699999999999998,29
"5921",1410155345,41,2.3199999999999998,0
"5921",1410198969,25,1.8899999999999999,5
"5921",1410438910,8,2.1000000000000001,9
"5921",1410516317,33,1.24,0
"5921",1410970091,41,2.0099999999999998,12
